km_since_last_service,days_since_service,vehicle_age_years,past_emergency_repairs,cumulative_cost_inr,avg_daily_km,critical_sensor_pressure_ratio,failure_next_30_days
4409.4,72,5.9,3,212577.06,309.3,0.96,1
23038.8,201,3.1,3,153638.92,371.2,1.074,1
6789.6,126,9.4,0,251192.76,308.8,0.835,0
10062.7,45,7.3,0,203372.92,287.3,0.805,0
2550.5,86,9.6,0,256172.48,251.1,1.083,0
7682.2,79,6.9,1,215711.16,330.5,0.894,1
12541.5,137,8.0,1,232336.57,200.3,1.114,0
24797.1,129,9.0,0,231041.74,174.2,1.022,1
14952.8,72,7.8,0,214136.52,207.0,0.921,0
8068.7,112,6.1,0,167101.41,262.8,0.862,0
3587.4,153,5.2,1,167911.74,190.9,0.6,0
21560.8,116,8.4,0,226111.49,394.5,0.923,1
7827.3,44,7.9,1,237890.0,211.7,1.006,0
12520.9,45,4.3,0,120655.83,315.3,1.031,0
8082.8,20,5.5,0,157144.1,218.5,0.806,1
13441.0,43,6.7,1,204319.75,259.8,0.919,0
21018.4,47,1.3,0,46566.21,265.6,1.162,0
16156.4,9,3.2,0,94841.85,196.1,1.269,0
9011.5,32,3.3,0,108030.68,261.3,1.083,0
21849.2,27,8.9,0,237320.94,346.8,1.002,1
27864.3,55,4.0,1,133760.07,251.3,0.813,0
18534.9,81,5.9,3,227446.58,275.4,1.003,1
8241.0,42,8.5,1,250776.03,280.5,0.932,0
17051.0,185,3.3,2,140585.9,283.8,1.194,1
18427.0,32,2.1,1,86607.37,155.0,0.954,0
9117.6,8,9.5,2,293367.68,307.4,1.108,0
27862.1,70,7.3,0,213842.97,294.0,0.964,0
20486.1,122,2.6,1,108294.45,264.3,1.148,0
9408.8,53,8.4,2,260178.7,342.5,0.991,0
8235.6,58,8.1,2,256310.6,326.5,1.054,0
18188.2,221,8.5,1,238401.72,285.0,0.995,0
32071.1,128,3.5,0,110641.49,232.6,1.08,0
4632.8,87,5.0,0,140605.54,247.5,0.884,0
13820.3,73,7.2,0,203388.46,254.7,1.124,0
16874.0,12,4.5,1,150800.62,297.0,0.767,0
20910.8,161,1.6,0,58716.17,259.8,1.065,1
16970.7,73,2.2,0,74479.45,276.0,0.868,0
7893.8,24,6.4,1,196131.46,189.4,1.086,0
4266.2,109,4.4,2,159656.23,311.0,1.16,0
8815.5,131,1.0,1,68456.48,333.7,0.831,0
16643.6,56,7.9,1,235810.94,238.4,0.87,0
7365.6,48,4.8,0,144955.4,233.8,0.884,0
22766.9,66,3.8,1,125605.75,221.8,1.177,0
9866.2,41,7.4,2,246365.08,374.4,0.826,0
7070.2,31,5.1,0,144592.46,309.2,0.911,0
14724.8,70,7.3,1,217063.73,258.2,0.774,0
9254.4,127,1.1,1,71097.52,223.9,1.055,0
8094.9,209,1.1,0,52734.23,198.9,1.053,1
29899.6,73,6.0,1,196557.02,308.3,0.738,0
7336.4,186,9.8,1,283800.4,244.3,1.173,1
8620.3,30,3.5,0,104974.24,287.5,1.064,0
14849.9,124,7.1,1,223486.49,343.8,0.872,1
22572.8,56,2.6,1,105145.84,199.3,0.797,0
14040.8,258,3.8,0,116341.08,222.3,1.222,0
11356.3,44,1.7,0,52317.99,291.6,1.059,0
31861.3,86,8.9,2,277555.9,247.6,1.015,1
8368.2,18,3.8,1,130658.47,250.5,1.146,0
8394.4,52,3.1,0,95529.29,310.0,1.031,0
7405.4,139,7.6,1,223373.94,304.9,0.886,0
13537.1,121,2.8,1,105897.31,239.6,0.727,0
6042.0,87,3.2,1,124444.92,227.6,1.196,0
5045.0,124,1.9,1,90995.76,256.2,1.15,0
8603.9,69,9.7,1,281928.07,327.8,0.981,1
3461.0,198,3.2,1,120418.59,162.5,1.017,0
12524.2,17,10.0,0,263926.1,253.6,1.117,1
13557.4,85,2.6,0,87275.63,298.0,0.951,0
14929.6,20,1.2,1,70444.33,223.4,0.916,0
17478.3,32,9.1,2,282569.96,177.6,0.941,0
8757.0,49,6.2,0,169132.33,195.9,1.023,0
21116.3,57,4.2,2,167256.87,281.1,1.136,0
19945.2,69,5.6,1,177786.85,255.0,0.865,1
5490.5,70,3.3,0,105733.05,146.5,0.953,0
10423.2,47,6.7,0,191881.64,230.5,0.718,1
1788.6,74,6.5,1,194213.72,336.6,1.256,1
21285.3,26,1.7,1,88655.26,256.4,0.988,0
17302.4,130,9.2,0,243521.36,294.7,1.169,1
24046.5,111,5.1,0,147885.32,254.5,0.855,0
3798.2,196,2.8,1,114203.91,308.9,1.163,0
14270.3,99,3.8,0,108056.14,295.4,1.138,0
7726.6,107,8.8,0,238251.9,261.2,0.853,0
2513.1,105,4.4,0,135296.37,207.0,0.985,0
18768.9,38,6.1,1,195726.2,286.4,0.858,0
4697.2,85,9.5,0,251620.33,177.1,1.042,0
13213.7,54,6.9,1,204194.73,289.7,1.194,0
7670.7,91,7.1,2,231947.87,312.7,1.068,1
11901.4,101,3.2,0,103996.56,230.4,1.017,0
17617.3,120,7.0,2,230620.98,190.6,1.161,0
11921.0,105,4.5,1,151646.5,319.3,0.978,0
5963.4,107,9.2,0,249120.84,260.7,1.141,0
30312.6,56,2.2,0,74835.72,249.7,0.817,0
8835.3,326,3.6,2,146990.12,271.0,1.076,1
6754.7,102,1.6,2,98648.9,232.2,1.062,0
10227.3,77,4.4,0,138697.53,166.7,0.913,0
3864.0,153,2.3,0,80193.63,226.3,0.901,0
7152.3,61,8.6,0,238469.65,261.3,0.835,0
9170.3,21,9.3,1,274988.45,261.6,0.919,0
12489.2,44,7.0,0,199640.51,154.5,1.165,0
11088.2,31,1.9,4,141949.21,244.1,1.021,0
14292.4,92,4.1,0,130098.04,359.0,0.964,0
10479.5,128,9.7,0,252434.79,262.8,0.866,0
19816.3,28,2.2,0,75232.56,312.4,1.113,0
15728.0,110,6.0,0,171809.14,294.7,1.126,0
13654.1,105,4.2,0,121331.3,221.4,1.088,0
21662.8,190,10.0,2,312949.46,223.1,0.857,1
21661.5,143,3.6,1,116910.34,284.1,1.012,1
11574.2,44,1.4,0,53879.14,227.4,1.043,0
8568.2,57,7.3,0,194344.47,329.0,1.021,0
12219.4,61,3.9,2,152451.43,241.7,0.754,0
9941.8,174,6.9,1,206932.67,309.8,1.049,0
8357.7,198,1.9,1,88059.33,283.0,0.752,1
11936.1,102,5.7,1,192141.9,288.7,1.215,0
13410.3,23,4.4,0,136134.37,223.3,0.86,0
15297.0,67,5.8,0,158856.14,324.9,1.179,0
23600.1,250,8.7,1,257392.07,400.1,0.978,1
12630.7,79,9.8,1,279310.63,204.0,0.996,0
10620.6,5,7.8,2,254874.13,316.5,1.013,1
18506.7,73,7.9,0,221447.03,260.2,0.986,0
6360.2,159,5.8,1,189002.23,211.8,0.737,1
3488.8,18,1.9,1,92988.22,196.4,0.959,0
14156.6,25,7.0,1,218245.6,208.4,0.941,0
8814.3,169,2.3,0,77473.15,216.2,0.788,0
9229.1,114,3.2,2,135397.47,190.3,0.907,0
6261.8,111,7.4,0,197619.1,326.1,0.994,0
20618.0,14,6.9,0,194761.3,259.5,0.861,0
3596.3,47,3.8,0,118025.0,284.8,0.983,0
14979.2,105,7.9,1,227905.9,190.9,0.984,0
10709.5,31,9.5,2,298008.04,332.1,0.968,1
24422.0,99,5.9,3,220275.3,228.1,0.913,1
18553.0,31,7.1,0,192206.73,337.8,0.98,0
5185.5,22,3.4,0,107168.76,286.9,0.98,0
15736.3,102,9.7,0,256301.15,202.7,0.828,1
13921.0,79,3.5,0,103164.35,281.9,1.014,0
10240.3,67,9.0,0,240297.37,258.2,1.142,0
15043.1,72,9.4,1,267446.05,201.8,0.897,1
7141.6,72,7.5,0,201725.82,195.9,1.063,0
11354.2,17,8.3,2,262455.7,309.3,0.882,0
10824.1,128,5.1,0,152245.61,332.5,0.992,0
6476.5,163,9.3,1,264701.91,197.4,0.905,0
8827.2,209,7.7,2,244702.0,266.6,0.837,1
7921.7,91,3.9,2,149362.07,171.4,0.96,0
13404.7,22,1.3,1,75165.75,310.3,1.017,0
21294.6,125,5.9,0,164760.21,264.7,1.011,1
4425.4,82,8.6,3,290114.3,180.2,0.896,0
13640.6,86,8.7,0,236526.8,233.1,0.9,1
7740.3,38,8.5,0,240350.73,227.3,1.073,0
17903.3,99,2.9,1,110468.05,208.5,0.881,0
13545.2,128,4.8,0,146459.82,317.1,1.022,0
3688.8,83,6.5,0,187628.95,209.5,0.846,0
11942.0,52,7.0,0,193488.87,360.8,0.919,0
9914.4,56,4.0,0,116825.4,311.8,0.715,0
4753.5,88,7.2,1,216604.56,240.2,1.02,0
7803.9,54,6.3,1,194318.08,397.2,0.957,1
11631.2,29,6.1,1,197504.05,238.0,0.924,0
7947.7,124,7.0,2,235160.77,176.8,1.133,0
19068.6,76,6.4,1,200745.88,319.7,0.891,0
9860.5,83,2.5,1,97892.24,208.5,1.09,0
7456.6,45,8.9,0,237532.07,335.0,1.024,0
12014.5,29,3.2,1,109841.05,176.8,1.169,0
12935.4,40,7.7,1,228767.22,209.1,1.185,0
17995.9,50,2.6,0,81827.81,227.8,0.914,0
11087.1,53,6.9,1,218034.16,294.3,1.078,1
12629.8,68,9.1,2,285027.75,231.1,1.277,0
8812.6,138,1.1,1,64972.36,227.5,1.058,0
24758.2,116,9.8,1,287513.1,299.7,0.952,1
13498.6,110,1.3,0,58062.35,330.5,0.802,0
11787.1,30,1.1,1,64733.07,242.3,0.752,0
7947.7,106,8.7,1,255087.34,200.2,0.808,0
19307.9,136,7.4,3,251516.43,347.2,1.282,1
3415.0,53,2.0,0,75806.08,251.2,0.994,0
12055.0,28,9.4,0,260735.84,285.1,1.021,0
7203.4,101,7.0,0,193414.29,231.7,0.92,0
16993.3,115,2.0,0,74804.09,236.9,1.057,0
13010.3,73,8.7,1,244861.73,231.7,0.982,1
11888.3,127,5.3,2,186807.71,310.0,0.856,1
5560.8,76,3.5,0,107843.86,331.4,0.775,0
10333.7,36,8.4,0,232145.13,229.2,0.736,0
13311.2,75,7.6,0,215752.51,236.5,0.931,0
18002.8,81,6.6,0,180889.89,333.8,0.942,0
14303.0,72,9.1,1,267985.09,373.9,1.064,0
16992.4,23,8.8,0,242798.54,294.2,1.166,0
4188.6,186,3.0,0,94850.01,280.9,0.877,0
11727.8,249,8.9,1,258392.83,375.6,0.928,0
18401.1,62,4.4,1,141040.4,274.9,1.216,0
2049.4,66,4.9,2,175176.37,275.0,1.165,0
9383.3,76,9.8,0,253760.55,232.0,0.772,0
13385.9,69,7.8,0,214936.93,302.1,1.191,1
19789.2,36,3.9,1,135823.41,222.7,0.897,0
11430.9,121,6.8,0,189292.34,234.9,0.946,0
10678.5,124,5.9,1,182160.35,243.8,1.067,0
12713.4,68,2.0,2,106938.88,294.9,0.925,0
13459.5,65,9.0,0,245714.08,242.7,0.907,0
6218.3,64,8.4,1,250702.98,313.8,0.915,0
7939.4,119,8.0,0,212522.9,202.3,1.134,0
3003.4,75,6.0,4,240541.7,240.0,0.906,1
7204.1,61,3.0,0,87324.19,267.2,0.95,0
5299.9,29,9.0,1,259545.62,271.5,0.992,0
6181.1,131,4.2,0,129600.68,304.6,0.784,0
31985.7,43,1.2,1,68538.28,206.3,1.013,0
19144.8,28,9.8,1,281908.48,263.5,1.122,0
5382.2,106,8.8,0,235117.08,202.5,0.987,0
4508.8,74,6.6,2,218686.0,298.7,0.931,0
7476.8,257,1.1,1,62804.25,232.9,0.87,0
4402.9,25,3.0,0,97906.66,309.6,0.935,0
12517.8,48,5.1,1,160119.27,261.3,0.963,0
12391.3,106,6.7,1,202152.92,267.4,0.829,1
6120.0,72,7.4,4,273012.21,419.4,0.862,1
15801.4,82,8.1,0,216449.59,320.6,0.898,0
15810.9,82,6.0,0,162334.05,301.4,0.831,0
6999.6,18,6.9,0,192418.72,261.0,1.005,1
5987.7,86,8.3,0,221023.18,239.3,1.059,0
8345.5,116,7.5,2,242464.64,231.9,0.924,1
14724.1,38,9.6,2,300611.71,343.7,0.941,0
30495.9,40,8.9,0,241431.62,224.4,1.085,0
14523.1,54,2.5,0,81849.14,294.6,0.974,0
5080.1,28,9.5,0,250288.5,227.0,1.09,0
12908.2,35,2.8,2,123416.4,209.1,0.807,0
11445.9,77,9.9,0,263363.94,236.7,1.001,0
11054.1,155,7.3,2,235634.18,303.9,1.103,0
4488.7,50,6.6,2,222386.07,325.0,1.31,1
12887.6,196,3.9,1,138942.34,275.0,1.163,0
10530.6,49,2.2,1,80934.5,253.9,0.927,0
4937.0,123,2.1,1,97325.62,295.6,0.804,0
26221.0,42,8.8,1,251786.29,251.5,0.962,1
4594.5,94,4.9,2,187735.98,239.1,1.131,0
13866.4,180,6.0,1,186113.44,208.2,0.884,0
9776.4,108,9.4,1,273972.44,327.3,0.976,0
8621.8,67,3.3,2,138756.19,230.4,0.899,0
21112.2,64,7.9,1,232615.37,204.6,0.991,1
17836.8,95,5.2,0,155192.23,249.2,1.028,0
9800.1,114,2.9,0,98877.74,314.9,1.094,0
6347.7,122,8.7,0,235583.79,305.6,0.883,0
8024.5,78,7.1,0,193300.58,250.8,1.095,0
8996.9,92,1.9,0,60084.26,235.2,1.02,0
18010.7,41,5.9,0,172380.88,395.1,0.864,0
13270.1,100,8.7,1,248137.94,216.4,1.028,0
18344.6,42,1.6,1,78694.21,263.1,1.005,0
4378.0,83,4.7,2,177298.92,223.3,1.097,0
19214.3,58,8.2,2,258583.96,314.3,0.908,0
22825.5,169,8.7,0,241234.71,315.8,0.907,1
6631.2,77,8.0,1,237030.73,200.5,0.837,0
16755.5,180,3.8,2,148484.61,275.2,0.759,0
21778.7,72,5.6,1,169874.32,121.5,0.968,0
7520.2,198,7.7,2,244808.77,269.6,0.972,1
5255.7,103,2.4,1,93527.53,97.0,0.788,0
12218.7,19,6.4,1,200466.06,282.2,1.066,0
2917.5,59,7.5,0,208312.09,244.0,1.077,0
19070.9,45,8.6,0,232090.46,177.7,0.777,0
6092.1,29,2.0,0,61764.14,294.1,0.934,0
9206.6,44,4.0,1,140553.08,264.6,1.06,0
15823.5,51,5.9,1,189778.04,206.7,1.039,0
14659.4,20,7.3,0,207735.77,305.2,0.899,1
15558.6,66,7.6,0,210758.93,256.7,1.149,0
6609.8,100,3.3,2,132861.83,285.6,0.79,0
12837.6,261,1.1,2,80794.92,241.9,0.925,0
17312.4,159,7.2,1,207681.76,251.7,1.118,0
7372.9,64,9.2,0,250171.23,354.5,1.013,0
27292.0,76,8.2,1,245528.61,226.6,0.942,1
9455.1,106,6.6,1,198474.34,278.0,1.238,0
2747.0,68,9.8,2,296695.14,278.5,0.943,1
9424.5,78,4.9,2,165409.02,191.3,0.799,1
21617.4,44,5.7,1,183393.28,279.1,0.844,0
5846.1,74,1.1,0,53523.61,164.8,1.183,0
5541.2,81,9.5,0,257421.24,382.5,0.809,1
13436.6,30,6.3,3,226691.62,345.5,1.143,0
5235.4,105,4.5,1,146548.04,142.6,0.954,0
5090.2,108,1.4,0,52374.97,327.9,1.234,0
6319.9,111,4.3,0,130326.29,265.7,1.072,0
24778.2,44,1.0,2,79320.01,171.7,1.006,0
14286.3,180,3.9,1,130572.38,152.8,0.781,0
11086.1,59,9.6,0,269117.47,257.7,0.925,0
6581.2,32,2.4,0,73533.84,359.5,1.119,0
17195.4,172,5.9,0,162174.17,401.9,1.234,0
15116.6,37,2.7,0,82657.05,277.4,0.808,0
25766.3,91,8.1,1,239829.8,200.0,0.9,1
5797.7,49,6.1,1,187771.73,370.7,0.85,0
5325.0,23,2.8,1,105789.32,204.3,1.011,0
2806.0,36,8.8,0,239542.63,239.8,1.083,0
14484.1,160,8.1,0,215627.92,300.9,0.945,1
12340.4,76,9.6,0,260532.89,339.2,0.975,0
8419.6,53,1.0,1,67160.76,191.6,1.095,0
2763.3,62,5.1,0,144331.92,258.8,1.055,0
23038.8,33,10.0,1,288837.11,299.2,0.837,1
11966.7,41,8.3,1,244176.2,115.4,0.863,0
20523.3,123,8.5,1,252524.62,148.8,1.098,1
21622.4,86,6.6,2,220224.01,161.6,1.02,0
14243.8,74,7.4,1,228022.3,275.8,1.07,0
15453.7,66,8.2,0,238106.0,295.9,0.785,0
7221.1,20,1.8,2,105026.98,332.4,1.113,0
11404.3,69,7.2,1,222901.68,279.8,0.927,0
18630.5,123,8.3,0,225900.97,401.9,1.058,0
6332.2,49,1.4,0,50897.03,298.0,0.989,0
17893.1,70,3.7,1,130538.43,340.5,1.118,0
17250.6,11,3.9,0,111874.49,317.4,1.05,0
16996.1,152,8.7,0,242293.36,276.4,0.948,0
10940.3,181,8.0,0,223982.08,356.6,0.913,0
6645.7,180,6.9,0,189583.33,300.2,1.001,0
27206.5,22,8.2,0,228773.88,224.9,0.937,1
22255.2,129,5.1,2,193723.07,271.9,1.206,1
11095.5,7,8.9,0,242656.18,240.6,0.866,1
12352.0,133,3.1,0,101000.68,213.6,1.01,0
9085.1,73,7.3,0,204671.79,219.0,0.897,0
2957.1,58,3.2,2,136644.13,297.7,1.164,1
10132.8,128,1.4,2,89392.59,177.2,1.106,1
14312.0,79,3.6,0,119235.54,276.5,0.785,0
7507.2,41,5.4,0,145737.43,229.2,1.015,1
8799.6,112,8.6,0,236760.95,199.8,1.015,0
8750.4,149,5.6,0,158423.67,254.6,0.948,0
11494.1,123,2.6,2,126807.9,268.7,1.016,0
9312.7,127,9.9,0,273716.66,382.4,1.068,0
6119.5,33,3.4,1,127583.92,198.3,1.046,1
11471.2,52,9.9,3,316257.79,278.4,0.786,0
13890.6,87,9.4,1,280419.02,287.8,0.733,0
12095.8,170,5.9,0,164959.58,254.2,0.591,1
2774.2,42,1.8,0,71608.7,346.4,0.954,1
15390.9,164,7.3,0,203045.98,275.2,0.899,0
4956.6,18,8.6,0,236338.58,312.7,1.003,0
13756.6,152,5.0,1,161213.57,222.2,0.915,1
14103.8,144,3.2,0,88401.46,185.5,0.954,0
3755.8,224,8.2,0,235242.25,248.6,0.985,0
17559.9,133,5.9,1,187556.5,247.7,0.732,0
27050.2,92,2.8,1,105371.29,238.8,1.092,0
8961.6,58,9.5,1,279135.95,276.9,0.972,0
13758.2,53,9.5,0,256321.62,232.3,0.829,0
8038.1,71,4.3,1,141193.48,233.8,0.958,0
4909.7,55,1.6,0,56073.19,347.0,0.842,0
18508.0,112,6.7,1,202501.04,202.0,1.056,0
13956.1,131,3.9,0,113555.22,340.1,1.047,0
6925.8,40,1.6,1,78870.19,311.3,0.981,0
5059.7,135,9.0,1,269550.83,328.4,0.979,0
27872.0,96,10.0,1,289352.71,328.4,1.126,0
4202.2,61,4.2,0,122996.4,253.2,1.094,0
15078.0,150,7.7,1,219268.95,219.2,0.787,0
11855.8,44,1.6,1,80018.25,241.4,0.916,0
16528.7,29,4.3,0,124599.76,259.6,1.073,1
23839.4,43,2.0,1,88692.13,189.7,1.118,0
1319.2,52,1.5,1,77601.37,284.5,1.261,0
5457.3,146,6.3,1,193762.03,235.2,1.082,0
9941.4,142,8.2,1,239270.8,270.9,0.773,0
24892.7,77,5.1,1,166564.95,248.5,0.958,0
8260.7,15,5.7,0,156923.39,315.5,1.094,0
7292.9,46,3.4,2,153280.01,292.2,0.779,0
1983.8,211,7.6,0,210928.67,223.2,1.036,1
6844.3,126,4.2,1,147054.82,265.2,0.918,0
14782.3,14,1.6,1,77614.72,129.7,1.057,0
9980.1,9,2.5,0,78184.32,233.3,1.095,0
6733.5,122,2.2,1,101599.03,276.3,0.868,0
28065.0,167,4.9,1,155183.32,202.4,1.201,1
8933.3,35,1.6,1,77570.85,305.8,0.763,0
11493.3,45,8.3,1,243178.0,182.2,1.066,0
6464.8,139,9.2,1,265157.48,278.4,1.147,0
4884.6,61,3.2,0,97273.28,250.8,1.025,0
15916.8,67,5.4,1,170384.75,325.5,0.903,0
3234.7,65,5.7,1,182263.58,226.6,0.973,0
14062.7,82,9.9,0,267744.46,249.3,0.842,0
935.4,93,1.6,1,79573.92,339.7,0.91,0
12928.6,222,7.0,1,211530.99,340.6,0.977,1
5228.4,58,4.1,4,198944.24,145.8,1.016,0
5997.7,67,5.5,0,150082.35,171.4,0.978,0
8977.3,32,3.0,0,92962.62,344.2,1.048,0
4616.2,81,2.4,3,133681.68,329.9,1.008,0
2614.3,146,3.2,0,98427.88,308.7,0.949,0
9541.6,44,1.6,1,77646.65,253.6,1.104,0
16379.0,40,3.5,1,124643.03,258.6,0.978,0
12213.7,138,7.2,0,203281.04,172.0,0.848,0
19762.1,93,6.9,1,207142.22,234.0,1.009,0
2880.3,40,6.0,2,203504.55,313.7,0.78,1
8298.9,84,1.0,3,105082.85,253.2,0.838,0
10891.7,37,2.1,2,114046.43,315.4,1.121,0
6001.5,60,8.6,0,234872.05,323.2,1.26,0
11178.1,64,3.4,0,107002.75,317.5,1.091,0
19155.2,136,9.2,2,278688.42,287.1,1.083,1
14297.5,108,8.9,0,240644.47,243.8,1.023,0
20704.4,142,2.4,0,82974.59,274.2,0.839,0
12625.0,59,9.1,3,304123.29,200.7,1.143,0
10013.8,102,6.7,0,180724.6,162.4,0.996,0
23987.0,20,6.7,1,197894.19,272.0,0.89,0
11447.0,39,8.7,1,258277.67,224.3,1.184,0
26907.5,28,4.6,1,159316.54,218.8,1.249,0
17782.9,124,7.6,1,232106.57,250.2,0.745,0
6904.7,199,7.0,1,223291.94,312.7,1.103,0
9409.4,66,7.9,0,225381.59,330.1,1.014,1
23870.3,107,6.9,1,207837.3,204.0,1.056,1
19766.1,105,1.7,0,69708.07,377.8,1.189,0
16239.2,187,3.6,0,106891.87,284.4,1.054,0
15241.2,60,9.5,1,276339.35,293.1,0.99,0
4310.4,80,3.0,0,88914.93,201.1,0.882,0
5040.4,40,5.3,2,192555.41,257.0,0.999,0
12266.4,31,4.2,1,141008.75,254.1,1.057,0
6083.9,115,1.8,0,76045.81,154.6,0.753,0
9022.8,46,2.6,1,105520.41,257.7,0.919,0
8626.9,48,3.6,1,127451.37,308.0,1.003,0
14804.4,100,5.2,1,162979.93,228.3,0.943,0
12547.6,63,8.9,1,262146.68,214.8,1.195,0
18912.5,117,5.6,2,198868.73,323.8,0.823,1
12688.0,118,6.9,2,224682.33,271.8,0.758,0
12127.2,85,4.8,0,148978.36,256.1,1.242,0
10662.7,79,8.8,1,255468.05,270.0,0.984,0
20547.7,196,7.0,1,204878.62,294.3,0.89,0
10732.3,69,1.8,1,82767.3,312.3,1.13,0
6770.9,122,5.3,0,152515.61,320.1,0.956,0
15664.2,37,8.4,3,283867.01,285.8,0.986,0
9950.9,77,7.6,1,231396.0,337.8,1.001,0
17659.6,122,9.1,0,249522.87,150.7,1.129,0
21780.5,41,3.0,1,121352.47,325.6,1.014,0
9421.5,72,9.8,1,288805.62,247.8,1.129,0
21346.9,76,3.6,0,112856.22,190.7,1.095,0
17918.8,43,1.5,1,78154.1,323.3,0.865,0
7551.0,48,5.5,0,148801.85,262.9,1.033,0
6160.3,36,2.0,0,73850.98,316.3,0.905,0
5828.7,13,7.1,1,220033.3,245.5,1.089,0
4958.3,38,9.1,0,255587.45,282.0,0.974,0
20194.5,84,9.3,1,267375.49,251.0,0.99,0
9504.1,49,6.5,0,178011.06,261.9,0.812,0
25901.0,72,5.8,0,163551.15,226.2,0.943,0
6977.8,79,9.9,2,304722.58,189.3,0.805,0
7836.2,65,6.2,3,224312.97,198.7,0.867,1
14401.9,121,9.3,0,246954.36,274.1,0.949,0
25155.0,238,9.2,1,266300.13,227.4,1.093,1
7618.7,38,3.6,1,121039.53,292.9,0.793,0
16783.8,136,1.1,1,57328.36,252.1,0.808,0
10706.8,43,5.0,0,140434.22,231.8,1.101,0
14500.9,95,8.8,0,239217.72,365.0,1.025,0
6393.4,28,8.5,1,249947.77,223.5,1.111,0
15803.4,91,6.4,1,202600.69,270.7,1.057,0
9043.8,57,2.4,0,72580.0,364.4,1.05,0
8066.2,56,2.0,0,73777.2,316.0,0.954,0
10453.4,84,9.6,2,294560.85,279.0,0.872,0
15012.2,35,4.8,1,165686.94,219.0,1.125,0
9677.3,35,6.8,1,209576.53,137.9,1.036,0
8115.7,59,9.2,1,266535.05,104.3,1.087,0
9872.6,134,8.8,0,239590.21,236.8,1.223,0
9727.5,60,6.1,3,227850.75,363.4,0.965,0
14319.1,240,5.4,1,177951.1,213.8,1.06,1
8444.4,282,7.6,0,214514.02,199.2,1.046,1
8314.4,71,4.1,2,160978.76,245.7,1.077,0
6429.9,192,6.6,3,238857.3,268.0,1.1,1
14847.6,39,1.2,0,51058.33,276.8,0.834,0
11589.2,77,8.4,2,277272.69,329.5,0.999,0
20477.1,87,10.0,0,272859.89,207.5,0.919,1
19025.1,108,9.6,1,283202.49,336.3,0.908,1
12264.2,25,4.2,0,129174.32,299.1,1.113,0
10066.8,83,5.8,1,184644.46,224.4,1.098,0
10727.1,159,3.1,1,103513.87,205.0,0.912,1
7275.0,12,3.7,2,144269.62,180.6,0.981,0
6473.9,41,5.1,1,166226.13,329.9,1.164,0
5890.5,161,7.7,1,231527.08,241.5,0.992,0
9568.4,49,1.2,0,50454.12,241.3,1.039,0
1492.4,81,4.5,0,136746.63,274.6,1.099,1
24611.8,97,6.0,0,163816.54,193.4,1.083,1
28607.4,41,2.9,0,94470.67,351.2,0.904,0
5471.5,31,1.7,1,81352.56,279.8,1.295,0
28357.6,65,5.9,0,168882.04,278.1,1.103,1
5522.5,143,6.7,1,200379.6,254.3,1.068,0
10762.9,83,6.8,3,243522.36,177.7,1.124,1
13393.2,32,4.2,2,151342.23,323.6,1.047,0
11326.6,122,3.1,0,90605.04,396.2,0.992,0
7605.2,33,3.0,0,104110.62,209.0,0.911,0
7376.1,96,1.4,0,53460.95,204.4,0.856,0
16888.7,67,2.7,0,81110.17,208.9,0.862,0
20812.6,55,8.4,3,273880.41,216.1,1.086,0
3057.9,62,1.0,0,44386.79,347.7,1.182,0
12398.9,68,1.4,1,81118.88,199.1,0.887,0
15077.9,73,2.1,4,145275.13,401.5,0.945,0
11902.2,87,4.8,0,142208.59,372.3,0.98,0
4179.3,134,4.0,2,152241.4,308.4,1.18,0
14405.9,208,2.6,0,80900.21,295.9,1.04,0
19249.2,74,2.0,0,70363.78,312.9,1.084,0
6363.9,125,9.4,0,255230.36,227.9,1.168,0
7552.2,80,9.2,1,267274.15,191.6,0.915,0
12027.4,60,7.9,1,237830.68,268.0,1.075,0
10234.9,89,3.3,2,141205.97,179.4,1.048,0
7577.7,24,3.9,0,107562.94,216.2,1.034,0
4867.7,37,7.0,2,228306.78,307.2,0.943,1
7985.0,30,3.6,2,150005.98,285.4,1.124,0
2206.4,86,5.8,4,233245.28,345.0,1.002,0
15229.3,15,6.9,0,198931.1,243.2,1.054,0
6844.9,27,5.7,0,165309.47,366.8,1.15,0
16626.2,19,4.7,0,133928.44,221.0,0.78,0
9320.7,75,4.1,0,120342.7,315.2,0.891,0
11615.2,54,8.0,0,218128.28,270.5,0.934,0
3484.5,63,7.7,0,207017.4,326.8,0.959,0
15875.1,96,7.3,0,198973.88,216.8,0.959,0
37842.1,70,4.4,0,124269.52,313.8,1.047,0
8476.8,58,8.0,0,218477.04,289.2,0.967,1
11486.9,15,9.6,0,262792.15,209.4,1.003,0
12350.5,96,7.2,4,274805.29,396.5,1.208,0
4435.1,14,4.7,2,173776.35,253.6,0.985,0
5312.8,84,8.2,1,232531.02,312.1,0.872,0
14582.6,361,6.5,1,201372.68,298.3,1.08,1
6366.4,106,8.9,1,258120.39,187.8,1.027,0
9271.4,46,7.4,0,206166.27,320.1,1.361,0
11631.1,130,7.9,2,250346.65,189.9,0.94,0
14883.5,228,7.0,1,208693.12,236.3,1.072,0
9583.3,144,1.8,0,64260.87,281.7,1.011,0
9737.3,173,5.4,0,159368.6,264.6,1.106,0
34544.8,39,1.5,2,77437.42,299.0,0.952,1
18152.1,55,5.0,1,166879.94,121.6,1.192,1
